RecordID,AerolineaCodigo,AerolineaNombre,NumeroVuelo,VueloNaturalKey,AeropuertoOrigenCodigo,AeropuertoDestinoCodigo,FechaHoraSalida,FechaHoraLlegada,DuracionMinutos,EstadoVueloCodigo,RetrasoMinutos,TipoAeronaveCodigo,ClaseCabinaCodigo,Asiento,PasajeroID,GeneroCodigo,EdadPasajero,NacionalidadCodigo,FechaHoraReserva,CanalVentaCodigo,MetodoPagoCodigo,PrecioBoleto,MonedaCodigo,PrecioUSD,EquipajeTotal,EquipajeFacturado,HashPasajero
7015,CM,COPA AIRLINES,CM0453,6851392ef4c95a05a631b101acd646035e27f9fbc40e72384dbcd9dfba167722,LAX,SAL,2025-05-22 14:02:00,2025-05-22 16:55:00,170,ON_TIME,0,B739,ECONOMY,37E,afb3b93b-9785-476d-96e0-8ff55420c86b,M,43,MX,2025-02-28 21:02:00,CALL_CENTER,TRANSFERENCIA,136.98,USD,136.98,2,1,dae46364c225a89d50cde4f86a2e21e766a1518df1bfea5f1687be286a865fc8
7016,AM,AEROMEXICO,AM4740,3bb24e2325c2e8b063e315e31109e81c8744b9dde7172a93745cf62a74666f33,PTY,LIM,2024-02-02 13:48:00,2024-02-02 15:18:00,95,ON_TIME,0,B737,ECONOMY,26F,65df6c37-360c-403c-8d41-4f7b0321f58e,M,48,ES,2023-12-13 13:20:00,CALL_CENTER,PUNTOS,97.09,GTQ,12.43,2,1,cb2bdae39391887e4d198152d2cd0c9d96e4be2190e48c5e7365210a34589a13
7017,FR,RYANAIR,FR8873,aa5bd56bb52506562331cffe6e54ab976f4877730f93166f42f30224f9d4f3e9,LAX,GUA,2025-10-19 16:56:00,2025-10-19 20:41:00,207,ON_TIME,0,B739,ECONOMY,24E,78477734-ed0c-4a3d-a126-b66080009509,M,48,MX,2025-08-18 22:13:00,AEROPUERTO,PUNTOS,44.67,MXN,2.59,1,0,dae46364c225a89d50cde4f86a2e21e766a1518df1bfea5f1687be286a865fc8
7018,FR,RYANAIR,FR9853,c494f16ca29388f17f5207a00c6b4bd297e6c321026ad1afe589533256bdda71,GUA,MEX,2025-01-17 13:51:00,2025-01-17 15:33:00,79,ON_TIME,0,B738,ECONOMY,41C,3159c536-ce8e-429d-9a07-e0b1d3f4aab4,F,27,ES,2024-10-14 07:46:00,AEROPUERTO,TARJETA,59.21,USD,59.21,2,1,76aeb4d8b20566a0e39d3d9637f70d0d3e769dd8ab999dde9529faa5fc2d21b2
7019,AV,AVIANCA,AV5272,ff1545a126a845f9c49ade1db0a753beef2633da9fd2f057e63cd0556510a2f4,GUA,PTY,2025-01-23 20:38:00,2025-01-24 02:03:00,99,DELAYED,209,A319,ECONOMY,27C,41970f97-2c46-4519-9141-4c7b2a09b10b,M,49,SV,2024-06-12 04:23:00,AGENCIA,TRANSFERENCIA,71.22,GTQ,9.12,1,0,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
7020,AA,AMERICAN AIRLINES,AA7316,36928b512513d1048d81e5981dcc70664ba8e9be57eb866070b94834e6db42f3,BOG,SAL,2024-11-10 06:43:00,2024-11-10 12:36:00,142,DELAYED,187,A321,ECONOMY,20D,225bffd3-5695-47a0-8963-9fe058b0ffdf,M,44,SV,2024-09-17 22:02:00,APP,EFECTIVO,98.25,USD,98.25,2,1,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
7021,AM,AEROMEXICO,AM7764,183623415bdb2589f23a25d2a645bd4ac999b2100f8689ec6a223f4912f927f0,CUN,BCN,2025-06-03 17:58:00,2025-06-04 00:25:00,375,ON_TIME,0,B738,ECONOMY,41C,953ea409-81c8-4115-9b38-bb6cc00d5107,F,22,MX,2025-03-29 14:01:00,APP,PUNTOS,66.32,EUR,72.29,2,1,859eb508bc50eff0ecd8187d18ffd054a3200c408047b3329a8f9a319e13acee
7022,IB,IBERIA,IB8287,6c0cb0418313b5cc48acf93d5d3ef389929f407151903f903427d78765c793f8,MAD,MIA,2025-06-22 03:00:00,2025-06-22 04:10:00,76,ON_TIME,0,A320,ECONOMY,36A,0821ebf3-6de7-47fb-87c1-8638a57f187c,F,50,ES,2025-05-21 13:18:00,WEB,TRANSFERENCIA,62.09,USD,62.09,2,1,76aeb4d8b20566a0e39d3d9637f70d0d3e769dd8ab999dde9529faa5fc2d21b2
7023,BA,BRITISH AIRWAYS,BA5792,9e312ba1c80acf024188558c36cab8b55a883602ce603bc2f5b1d9d79ef7e24c,LIM,BCN,2025-01-11 17:34:00,2025-01-11 21:46:00,245,ON_TIME,0,E190,ECONOMY,24A,3eb81ced-ed9b-4281-a9ba-c87cde3fd1cf,M,35,CU,2024-09-15 09:41:00,CALL_CENTER,PUNTOS,61.94,USD,61.94,0,0,4771eddb3bb11d8d49ac9cb766ed4fbd4563def03ffcb8594fa32ee0ccdd6074
7024,FR,RYANAIR,FR6197,11b547c5d3ac822ff2a9445a6f29a3e74afd4679427e29f70e344e9c6d537ba5,MAD,JFK,2024-08-09 09:23:00,,,CANCELLED,,CRJ9,ECONOMY,,e67469db-a629-4285-92c5-6b7aae34e8fa,M,29,GT,2024-07-11 02:08:00,APP,EFECTIVO,80.15,USD,80.15,2,1,4d02fe2539f9474380c36a6b8becade6485070e5e9c032f8137afe61a3d8e0c9
7025,AM,AEROMEXICO,AM1725,df7c93dbc36509db0433fd1acd0b05c785c42ad01123d8e6d2aa16e13be06fb2,SAP,LIM,2024-12-01 18:28:00,2024-12-01 21:38:00,168,ON_TIME,0,B738,ECONOMY,23B,f80e4fca-91f4-454c-9559-23af26d9bbff,F,23,SV,2023-11-30 20:43:00,AGENCIA,EFECTIVO,58.2,USD,58.2,1,0,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
7026,CM,COPA AIRLINES,CM6574,63f93e705635d0edb1e855301fd873fea787c76acc6a0325dd45442341127016,LIM,SAL,2025-07-18 14:48:00,2025-07-18 19:01:00,239,ON_TIME,0,B777,ECONOMY,17E,14cab781-e5c8-4a2f-9f54-e0e593279bbe,M,37,CR,2025-06-24 05:10:00,WEB,EFECTIVO,60.6,USD,60.6,1,0,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
7027,FR,RYANAIR,FR7925,9cb19935d9b24fd3d6dcdf0d0cd1fef6b92ef1ec848e2af41228ef93c4d1e0ba,SAP,GUA,2024-08-23 06:47:00,2024-08-23 12:21:00,81,DELAYED,236,B767,ECONOMY,18D,0a06cf57-95ec-490a-bf61-4ad0ad961024,M,23,PA,2024-07-24 20:48:00,CALL_CENTER,PAYPAL,58.63,USD,58.63,1,0,9b204fc09d793d4d94ecb9d1eb75d6d911ab3a38cd35fb911cac37eb7182ca52
7028,LA,LATAM,LA7343,4fd53d56a49cdf5dc7ad79a292514761c84c10c38030b3918ecb5d30632d4e32,BOG,PTY,2025-08-29 07:32:00,2025-08-29 14:22:00,402,ON_TIME,0,B738,PREMIUM_ECONOMY,13C,e35b5036-2df3-415b-97a9-2f3fcf302693,F,32,PA,2025-07-29 07:46:00,APP,PUNTOS,153.0,USD,153.0,1,0,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
7029,FR,RYANAIR,FR4930,65976acb7d38bd7980527d65dcd9a645a6fdcb8e00dbdb8adc821a6b9974ebfe,CUN,MIA,2025-03-04 14:30:00,2025-03-04 21:41:00,415,ON_TIME,0,A319,ECONOMY,19D,7c589827-8537-4b14-8db4-c986aa00700c,M,53,ZZ,2025-01-28 09:48:00,APP,PAYPAL,63.18,GTQ,8.09,1,0,6aca951a8a623808b07d67975452c6e83e52f3de85fdf5f21271252209103216
7030,B6,JETBLUE,B60830,34855c62ae86766dd05c0fec491aab96a729bbd8efd3b62569dc1c2ea04fcf64,HAV,PTY,2025-12-14 12:16:00,2025-12-14 13:26:00,46,ON_TIME,0,A320,ECONOMY,37E,03c74348-9159-4184-ac23-bbc14f400584,F,61,SV,2025-10-14 18:09:00,WEB,PAYPAL,57.3,EUR,62.46,1,0,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
7031,CM,COPA AIRLINES,CM6070,cf57897bdb99d15be12278cf2c06b58debe2f064ad4586086c04d864f514fc7d,MIA,LIM,2024-08-06 22:07:00,2024-08-07 01:41:00,216,ON_TIME,0,B738,ECONOMY,30B,0bf0176a-2235-483b-8a81-31ea8dcbb4d8,M,48,CR,2024-07-11 04:23:00,CALL_CENTER,PUNTOS,63.27,USD,63.27,0,0,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
7032,IB,IBERIA,IB1213,3c537575af2d87f813af6ddf5c847586121bbb2056f24d5b0c4d7ad78dcf3fb1,BCN,MAD,2025-10-05 17:14:00,2025-10-05 22:29:00,298,ON_TIME,0,B738,PREMIUM_ECONOMY,15B,9d2a2c3f-ae67-425a-9e66-3003bda65dc2,F,22,SV,2025-07-13 09:42:00,AGENCIA,PAYPAL,84.73,USD,84.73,2,1,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
7033,UA,UNITED,UA8354,cea893156227c7fc0281196d340285f24aa5f252c2532e50651a7ce03f612c57,BCN,GUA,2024-07-14 22:58:00,2024-07-15 05:25:00,363,ON_TIME,0,B739,ECONOMY,22E,bc56867f-17cd-40e9-a10a-f2592ff8db9b,M,33,MX,2024-03-20 09:41:00,AGENCIA,PAYPAL,99.78,MXN,5.79,1,0,dae46364c225a89d50cde4f86a2e21e766a1518df1bfea5f1687be286a865fc8
7034,B6,JETBLUE,B67282,dd5addadddbef426feebbdbb22d2b7299ce68c524a42f0a129a72b298e3188f7,SAP,BOG,2024-06-13 05:11:00,2024-06-13 10:14:00,297,ON_TIME,0,CRJ9,ECONOMY,37E,b4c60029-9705-4d19-a071-78b1db6c1122,X,42,GT,2024-02-29 23:54:00,AEROPUERTO,TARJETA,58.53,USD,58.53,2,1,1ef9d45b1632882714004127d6de0789a4e91ffadb7d57eeeb0b18d90215c488
7035,FR,RYANAIR,FR6640,9e381c4fa11a32f568375f1fc23bf8523ea2da5deea53b2b43f3a7049bc11f19,MEX,BOG,2025-04-16 21:22:00,2025-04-17 06:43:00,398,DELAYED,171,B787,ECONOMY,16F,cee56680-df82-4628-be45-6faac7266455,F,21,MX,2025-02-20 18:25:00,AGENCIA,TRANSFERENCIA,59.1,MXN,3.43,0,0,859eb508bc50eff0ecd8187d18ffd054a3200c408047b3329a8f9a319e13acee
7036,DL,DELTA,DL9575,d3894242e6163abe85943454e6b0bd7f72645146174c2027211888890fa2c723,HAV,LAX,2025-09-21 14:53:00,2025-09-21 16:23:00,99,ON_TIME,0,B738,BUSINESS,9F,d0824bcf-6bf6-40fc-9807-22d46dcb3c5a,M,32,PA,2025-08-19 05:57:00,APP,TARJETA,166.47,USD,166.47,2,1,9b204fc09d793d4d94ecb9d1eb75d6d911ab3a38cd35fb911cac37eb7182ca52
7037,IB,IBERIA,IB5034,feba6abe453da061ba48dbf03b013e335769920f0e281551a60f17129b57065e,LAX,BCN,2024-09-15 18:09:00,2024-09-16 00:52:00,399,ON_TIME,0,B757,ECONOMY,42A,ca3b4f06-891c-478e-b043-f8883cf7c4c7,M,21,MX,2024-05-28 10:37:00,APP,PUNTOS,89.51,EUR,97.57,2,1,dae46364c225a89d50cde4f86a2e21e766a1518df1bfea5f1687be286a865fc8
7038,CM,COPA AIRLINES,CM4912,90df8f0ab4fce4b1edabbef20cf54af6aa831e8985779e785b8b4006003d3a0a,BOG,LIM,2025-06-15 11:32:00,2025-06-15 14:19:00,162,ON_TIME,0,B777,ECONOMY,19F,70c8b86f-7451-46bb-aefa-98902593b15d,F,63,PA,2025-04-06 02:13:00,WEB,TARJETA,68.26,MXN,3.96,1,0,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
7039,BA,BRITISH AIRWAYS,BA2138,601c07c28c3dd4084e0ee7f2674f5e104d2cda224ea0b9b948baee1d08f4d9d7,MEX,HAV,2024-09-01 02:36:00,2024-09-01 04:04:00,89,ON_TIME,0,B787,ECONOMY,25E,12d274fe-726c-4614-816c-f85e9740d0cf,M,28,CO,2024-07-14 15:06:00,CALL_CENTER,EFECTIVO,99.08,USD,99.08,2,1,1957692af881d16b487be85f68869bdef8c53aa563aeb3821ab44e98e9bae0d1
7040,AM,AEROMEXICO,AM8794,2de8321b3a27380be8a2558e081cfa51266c084ad4f38b5693f69a04c8f16b83,BOG,SAL,2024-04-19 17:58:00,2024-04-19 23:02:00,307,ON_TIME,0,B737,ECONOMY,34C,7a5d428e-151c-43ea-bf9b-83815fea723c,F,26,GT,2024-03-13 21:18:00,CALL_CENTER,EFECTIVO,102.94,USD,102.94,1,0,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
7041,UA,UNITED,UA6660,e2bda38990720efccce379e588e6e6d71f2d8b393dd59029cbf059e607b36401,SJO,MAD,2024-04-07 19:32:00,2024-04-07 21:49:00,126,ON_TIME,0,B787,PREMIUM_ECONOMY,14A,9b9651a4-fe27-4f26-be47-18866a3bcf25,M,24,CU,2023-12-19 08:04:00,AGENCIA,EFECTIVO,208.79,USD,208.79,1,0,4771eddb3bb11d8d49ac9cb766ed4fbd4563def03ffcb8594fa32ee0ccdd6074
7042,AM,AEROMEXICO,AM8076,fc1cfaab0a21e19af3ed8994c3a4ecaed3af84e64b6c6c63783f30a296aa2349,GUA,MEX,2024-02-07 07:56:00,2024-02-07 14:15:00,379,ON_TIME,0,E190,ECONOMY,27B,a13a13c1-9a78-427e-b159-2601547d8cfc,F,38,HN,2024-01-19 22:27:00,WEB,EFECTIVO,65.56,USD,65.56,1,0,5543c59f428079cfe03d44de9b519b92d3c88f4b3f1652a56c1b9bac45d44eb7
7043,AV,AVIANCA,AV9625,3051d5d2b20c8af17fdcc19056dac5ba067f07cc072f24f78727bb828e94090c,PTY,MEX,2025-04-13 19:17:00,2025-04-14 02:11:00,414,ON_TIME,0,B738,ECONOMY,38A,41383b20-1424-4582-8988-90d0dc5fe73f,M,26,HN,2025-03-25 09:43:00,AEROPUERTO,TARJETA,68.05,USD,68.05,1,0,fac54738587acf45b1c5251e5dcd54a73338c15730ea32eda723dd57da3908c6
7044,BA,BRITISH AIRWAYS,BA6558,5d2062792fba6b45f729e206452cb703defb72c9fe2615f92b8546a9cc18ab6c,BOG,SJO,2025-04-05 12:15:00,2025-04-05 17:04:00,288,ON_TIME,0,A320,ECONOMY,34F,d01e9b37-12bc-4fd8-b054-eb39e7d5cfdd,X,51,GT,2025-03-09 08:14:00,AEROPUERTO,TRANSFERENCIA,52.24,USD,52.24,0,0,1ef9d45b1632882714004127d6de0789a4e91ffadb7d57eeeb0b18d90215c488
7045,AV,AVIANCA,AV1548,0591c0617d5581d1b80caf6b88b04c02965bc5cb5538e67180b853ea0ec3e6f0,PTY,SJO,2025-09-09 11:07:00,2025-09-09 14:57:00,215,ON_TIME,0,B777,ECONOMY,31B,1ff2caaa-28e6-4b5e-9564-5e2ad89f646a,M,25,HN,2025-07-07 11:16:00,WEB,EFECTIVO,66.91,USD,66.91,2,1,fac54738587acf45b1c5251e5dcd54a73338c15730ea32eda723dd57da3908c6
7046,AA,AMERICAN AIRLINES,AA3430,43464a04bef397f8f57d77dbfa1541bb9dbbf54131868fd25e6f6319a387aaf3,LAX,SJO,2025-11-02 22:42:00,2025-11-03 04:16:00,329,ON_TIME,0,B737,ECONOMY,36C,052bb6bf-bfea-4479-8205-9149e80db430,F,33,PA,2025-08-14 17:59:00,AGENCIA,TARJETA,74.08,USD,74.08,2,1,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
7047,AA,AMERICAN AIRLINES,AA7463,1529ae209d1782d4eeb16eee0e4521985535edd121aabb0fcce2efa0694d1f1e,SJO,BOG,2025-06-28 02:51:00,,,CANCELLED,,A319,ECONOMY,,d4b912ab-8a02-4946-b192-91cc2f02b4e2,F,14,GT,2025-03-10 16:46:00,WEB,EFECTIVO,70.81,USD,70.81,1,0,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
7048,AA,AMERICAN AIRLINES,AA5598,f2c2423fb975cb2e64e106d6f42ff83bdb0b214b04318642873112cc6a808b7c,CUN,LIM,2024-01-02 08:38:00,2024-01-02 09:51:00,45,DELAYED,38,E190,ECONOMY,30B,4a05ae97-daec-4d34-b853-56b70fb5d1c6,M,,ES,2023-11-01 04:51:00,WEB,PUNTOS,65.38,MXN,3.79,1,0,cb2bdae39391887e4d198152d2cd0c9d96e4be2190e48c5e7365210a34589a13
7049,UA,UNITED,UA9778,ef1eea0c857d8dd3a9dc9387167b59b8b4fc4ec3804c6d4d9f74dc60751b826d,CUN,HAV,2025-02-28 08:19:00,,,CANCELLED,,B738,ECONOMY,,af78293c-2940-4762-9eec-b3896bad9c99,F,42,PE,2024-12-27 04:42:00,APP,TRANSFERENCIA,112.37,USD,112.37,1,0,5f5c32ab303bd7c6f93620d277208b2983727851bbc1fb806ec2f15d5ff0eb7d
7050,UA,UNITED,UA8527,e24d239f966764f7997b9f7192104145ffa0ed2a25af8b992aa5e608d9573cc8,LAX,JFK,2025-10-25 18:40:00,2025-10-25 22:32:00,221,ON_TIME,0,B787,ECONOMY,30E,8a8c2cb0-593f-4381-bebb-65fc723ba8c6,F,32,PE,2025-08-15 08:54:00,APP,PAYPAL,88.3,MXN,5.12,2,1,5f5c32ab303bd7c6f93620d277208b2983727851bbc1fb806ec2f15d5ff0eb7d
7051,IB,IBERIA,IB5314,9e1f2faa51872e0960d81debd70747351bf638cc69d091492d03b642496600f4,SAL,LAX,2025-11-29 15:50:00,2025-11-30 00:38:00,318,DELAYED,218,B757,ECONOMY,43A,84d48cab-ddec-43b4-a68a-72dd824b9e9f,M,5,CO,2025-11-02 00:44:00,WEB,TARJETA,70.29,USD,70.29,1,0,1957692af881d16b487be85f68869bdef8c53aa563aeb3821ab44e98e9bae0d1
7052,LA,LATAM,LA1831,4964533fdcda2b25bd5aa2cdd54bf0aa0b75ebba1a28e404dcc063ece41a96d1,LIM,GUA,2025-12-29 22:27:00,2025-12-30 04:11:00,217,DELAYED,116,A319,BUSINESS,10E,e53b546a-c160-4c47-b0d4-04e706c3efb3,M,47,CU,2025-10-09 17:19:00,AGENCIA,TRANSFERENCIA,154.51,USD,154.51,0,0,4771eddb3bb11d8d49ac9cb766ed4fbd4563def03ffcb8594fa32ee0ccdd6074
7053,AV,AVIANCA,AV6339,34e03588827dd30f56ae4206cf3fab5f7d73acdad72e93e5684385a29e58781a,MIA,SAP,2025-06-26 05:30:00,2025-06-26 14:40:00,375,DELAYED,165,E190,ECONOMY,25F,f18e61f8-1dd4-4dea-ab56-a3ef05a25c41,M,24,CR,2025-05-14 18:36:00,CALL_CENTER,TRANSFERENCIA,180.76,USD,180.76,3,2,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
7054,FR,RYANAIR,FR8842,5d777eecce4f5ff80c7a618f236a33d930c37a7a015b78777f832c5c699a47fe,MAD,MEX,2024-04-04 04:15:00,2024-04-04 13:03:00,395,DELAYED,134,A319,ECONOMY,43C,ddfaaaac-20d0-4dac-9a1e-3a1df5eaec16,M,57,MX,2024-03-06 00:51:00,CALL_CENTER,EFECTIVO,95.93,GTQ,12.28,2,1,dae46364c225a89d50cde4f86a2e21e766a1518df1bfea5f1687be286a865fc8
7055,AA,AMERICAN AIRLINES,AA7338,c45f7bbcca02fb6ede981e0fb1cf4a3de61e77c88a81694931588cbe2084052f,SAP,MAD,2024-06-29 00:27:00,2024-06-29 03:29:00,160,ON_TIME,0,B737,ECONOMY,37D,1f2c4220-ed6d-4a3e-b8fa-e27428d02fc8,M,48,CU,2024-03-15 14:15:00,AGENCIA,PAYPAL,37.37,GTQ,4.78,1,0,4771eddb3bb11d8d49ac9cb766ed4fbd4563def03ffcb8594fa32ee0ccdd6074
7056,IB,IBERIA,IB1613,0de637a5df1829fafa2081da4ec1e61f4eafda6af2c6c72f0a030fb8de0f5527,BOG,MAD,2024-07-26 19:40:00,2024-07-27 00:18:00,285,ON_TIME,0,CRJ9,ECONOMY,19C,131557ce-c517-441b-a8a9-28abc5c132ef,M,23,US,2024-05-05 12:34:00,AGENCIA,TRANSFERENCIA,69.1,USD,69.1,1,0,610239f6883006ec7ab8fff7b07eb6661c867ea379e46ff524aad2af2db7c6a5
7057,LA,LATAM,LA7654,b4d0863dee08491a8237d727666cb58f5afb53b1e1e10dd268c95ae97396d9da,SJO,SAP,2024-01-13 06:13:00,2024-01-13 11:46:00,327,ON_TIME,0,E190,BUSINESS,10F,0ffcd92f-c8f0-4789-ba58-35485d787d4d,X,30,CU,2023-12-03 02:46:00,CALL_CENTER,TARJETA,150.96,GTQ,19.32,1,0,af782afc5706d7db9a31db613175599e2e737fccbdc235404acc3a7c9e872781
7058,UA,UNITED,UA2704,cfca63add969106e7bec654d0d55277e73df855046bc729589967900fdae1d00,SAP,BCN,2024-11-19 11:45:00,2024-11-19 18:08:00,192,DELAYED,189,B739,ECONOMY,43D,50349cea-c5cf-489f-bca9-c4f67c7b2b94,F,0,SV,2024-08-12 04:14:00,APP,PUNTOS,93.23,USD,93.23,2,1,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
7059,DL,DELTA,DL8745,dfa3fcfc14bb08f9198a90e1244d2a0130763f6c65c091c17065b824ff1fa23a,BOG,SAP,2024-04-15 07:08:00,2024-04-15 14:02:00,415,ON_TIME,0,B767,BUSINESS,5A,2ef9b487-9d43-47f0-bbd4-653b3618a861,F,41,MX,2024-01-16 01:22:00,WEB,TARJETA,313.92,GTQ,40.18,1,0,859eb508bc50eff0ecd8187d18ffd054a3200c408047b3329a8f9a319e13acee
7060,FR,RYANAIR,FR3593,0b220bd6cdbac07c2e6ccb725702db4c6a1852c404aa1e72b7f99b17e123992b,SAL,LAX,2025-03-05 07:19:00,2025-03-05 11:39:00,255,ON_TIME,0,A319,ECONOMY,31E,4320d3ab-263c-49c2-ad55-4405b48685a0,F,23,CR,2025-02-05 13:27:00,AGENCIA,PAYPAL,60.07,MXN,3.48,2,1,117c07e19e28f9cbfb5c795b9bed1d475d869f15486990776b946b91b7babeea
7061,UA,UNITED,UA1812,6e012302471793b0187933aac82fdf5729d5438af7902a3c8d89073edba63302,HAV,BOG,2024-10-25 15:47:00,2024-10-25 21:07:00,318,ON_TIME,0,B787,PREMIUM_ECONOMY,13F,e8cb43da-0417-4f08-b1e4-3d94dee7f602,M,0,GT,2024-10-05 08:42:00,APP,PUNTOS,99.23,USD,99.23,0,0,4d02fe2539f9474380c36a6b8becade6485070e5e9c032f8137afe61a3d8e0c9
7062,IB,IBERIA,IB1409,24654301bc6dc8c3a954a6b85cd28c172e4b3d2b35f185394761933d9e848dbe,MEX,BCN,2024-10-25 20:35:00,2024-10-25 22:24:00,110,DIVERTED,0,B787,ECONOMY,36E,080692cb-9dfb-4329-a6b4-bd64cff8a4b4,M,45,ES,2024-04-07 10:30:00,AEROPUERTO,TRANSFERENCIA,65.75,USD,65.75,1,0,cb2bdae39391887e4d198152d2cd0c9d96e4be2190e48c5e7365210a34589a13
7063,IB,IBERIA,IB5698,24ba6d248678e0973f05640642f5edba358bbf2a316390a412f133d8f0b99407,BOG,GUA,2024-08-03 02:32:00,2024-08-03 09:56:00,237,DELAYED,202,B739,ECONOMY,39A,e9c0f362-c05e-4866-99a6-811d63639af7,F,61,CR,2024-07-23 20:33:00,DESCONOCIDO,PUNTOS,74.45,MXN,4.32,0,0,117c07e19e28f9cbfb5c795b9bed1d475d869f15486990776b946b91b7babeea
7064,AM,AEROMEXICO,AM7047,71208e45a8ceb2f78150b72de27853329d8a005379ad856c6d24102473396915,MEX,MAD,2025-01-23 02:34:00,2025-01-23 04:14:00,61,DELAYED,21,B787,PREMIUM_ECONOMY,11B,1bd6f137-5690-4116-aa43-760e4a4c016c,F,35,CU,2024-09-24 03:44:00,CALL_CENTER,PUNTOS,68.24,USD,68.24,1,0,b59d70caf06a8ec06fed0355c12c5c167a7d452b75bc2771969d5e08132518bd
7065,CM,COPA AIRLINES,CM2277,d4fddff691629006f6d5d12959fbaf3b3a0528e97b1aca4be40717744b6709b3,HAV,GUA,2025-11-02 14:14:00,2025-11-02 16:33:00,142,ON_TIME,0,B738,ECONOMY,22E,110a90b2-5c7c-44a2-9a8a-91ceb0346b14,F,37,ZZ,2025-10-18 19:03:00,CALL_CENTER,EFECTIVO,40.74,EUR,44.41,2,1,e5190da5e2f4207f67368ee6352663a1c6ffcd19388174724e3cc4497fe8d455
7066,DL,DELTA,DL4447,475616caeba29724ce86d7c64323826de6c655d6d69d7477be5b003b47ebea06,BOG,PTY,2024-10-17 19:54:00,2024-10-17 23:59:00,116,DELAYED,124,A321,ECONOMY,30D,cd2c35ea-702c-44e8-92e6-e198d6685351,F,43,GT,2024-10-01 20:27:00,AEROPUERTO,PUNTOS,104.96,USD,104.96,1,0,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
7067,UA,UNITED,UA6964,8449c0fd108459a73c498e7e0cd593e94102dc00471d22c0e308db575642d756,JFK,MIA,2024-10-18 08:43:00,2024-10-18 12:15:00,147,DELAYED,67,E190,ECONOMY,20B,308da4ce-5b6c-4ac8-b9a8-595963105ba1,M,51,HN,2024-06-28 12:24:00,WEB,PAYPAL,57.0,MXN,3.31,1,0,fac54738587acf45b1c5251e5dcd54a73338c15730ea32eda723dd57da3908c6
7068,FR,RYANAIR,FR2093,1d4cdeaca6ae5818b5515ae82713f58dd73eb4d50122591e7ad6ce48e497a886,SJO,LIM,2024-09-02 17:14:00,2024-09-02 18:43:00,84,ON_TIME,0,A320,ECONOMY,38D,33d51d00-507f-4a76-afc9-2be742fc5d47,F,36,SV,2024-08-20 14:46:00,CALL_CENTER,EFECTIVO,99.22,GTQ,12.7,0,0,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
7069,IB,IBERIA,IB3028,a50ab0629a723ae9faa1d52896c11d0751725936a39cd659c9dcb5db2ea390ab,GUA,LIM,2024-08-27 21:15:00,2024-08-28 02:13:00,281,ON_TIME,0,CRJ9,ECONOMY,20B,d554664c-25c2-4b38-8166-37e75cbc5192,F,39,SV,2024-05-13 01:54:00,CALL_CENTER,TRANSFERENCIA,60.17,USD,60.17,1,0,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
7070,AM,AEROMEXICO,AM3406,bd093a2e38795d0d8807b85441466646047a066908252d6f961da2e55e7ea4ff,LIM,LAX,2024-04-29 14:31:00,2024-04-29 18:38:00,235,ON_TIME,0,B737,ECONOMY,33E,3ed5ea3b-7193-42e0-b06c-0432f8ad3aa5,M,2,GT,2024-03-16 20:01:00,AEROPUERTO,PUNTOS,91.97,EUR,100.25,1,0,4d02fe2539f9474380c36a6b8becade6485070e5e9c032f8137afe61a3d8e0c9
7071,FR,RYANAIR,FR9749,8c287cc24db8620dc27d6251dd5c2232e0d12578b805827646daa5e2e182c75e,BOG,SJO,2025-08-24 11:25:00,2025-08-24 12:54:00,67,ON_TIME,0,B777,ECONOMY,17B,5b25fa42-ee10-430d-9310-ac5920cb8524,F,32,HN,2025-06-12 16:44:00,WEB,PUNTOS,66.8,USD,66.8,3,2,5543c59f428079cfe03d44de9b519b92d3c88f4b3f1652a56c1b9bac45d44eb7
